arch,model,model_tag,window,temp,pair,generation,hamming
masked,distilroberta-base,distilroberta-base,,1.0,3,48,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,49,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,50,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,51,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,52,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,53,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,54,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,55,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,56,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,57,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,58,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,59,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,60,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,61,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,62,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,63,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,64,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,65,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,66,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,67,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,68,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,69,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,70,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,71,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,72,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,73,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,74,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,75,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,76,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,77,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,78,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,79,48.0
masked,distilroberta-base,distilroberta-base,,1.0,3,80,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,0,1.0
masked,distilroberta-base,distilroberta-base,,1.0,4,1,8.0
masked,distilroberta-base,distilroberta-base,,1.0,4,2,17.0
masked,distilroberta-base,distilroberta-base,,1.0,4,3,29.0
masked,distilroberta-base,distilroberta-base,,1.0,4,4,34.0
masked,distilroberta-base,distilroberta-base,,1.0,4,5,36.0
masked,distilroberta-base,distilroberta-base,,1.0,4,6,37.0
masked,distilroberta-base,distilroberta-base,,1.0,4,7,41.0
masked,distilroberta-base,distilroberta-base,,1.0,4,8,45.0
masked,distilroberta-base,distilroberta-base,,1.0,4,9,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,10,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,11,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,12,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,13,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,14,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,15,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,16,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,17,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,18,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,19,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,20,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,21,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,22,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,23,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,24,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,25,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,26,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,27,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,28,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,29,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,30,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,31,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,32,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,33,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,34,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,35,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,36,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,37,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,38,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,39,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,40,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,41,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,42,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,43,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,44,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,45,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,46,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,47,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,48,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,49,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,50,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,51,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,52,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,53,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,54,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,55,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,56,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,57,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,58,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,59,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,60,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,61,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,62,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,63,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,64,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,65,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,66,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,67,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,68,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,69,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,70,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,71,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,72,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,73,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,74,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,75,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,76,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,77,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,78,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,79,48.0
masked,distilroberta-base,distilroberta-base,,1.0,4,80,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,0,1.0
masked,distilroberta-base,distilroberta-base,,1.0,5,1,3.0
masked,distilroberta-base,distilroberta-base,,1.0,5,2,9.0
masked,distilroberta-base,distilroberta-base,,1.0,5,3,14.0
masked,distilroberta-base,distilroberta-base,,1.0,5,4,22.0
masked,distilroberta-base,distilroberta-base,,1.0,5,5,26.0
masked,distilroberta-base,distilroberta-base,,1.0,5,6,26.0
masked,distilroberta-base,distilroberta-base,,1.0,5,7,39.0
masked,distilroberta-base,distilroberta-base,,1.0,5,8,37.0
masked,distilroberta-base,distilroberta-base,,1.0,5,9,44.0
masked,distilroberta-base,distilroberta-base,,1.0,5,10,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,11,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,12,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,13,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,14,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,15,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,16,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,17,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,18,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,19,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,20,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,21,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,22,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,23,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,24,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,25,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,26,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,27,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,28,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,29,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,30,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,31,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,32,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,33,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,34,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,35,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,36,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,37,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,38,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,39,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,40,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,41,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,42,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,43,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,44,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,45,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,46,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,47,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,48,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,49,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,50,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,51,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,52,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,53,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,54,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,55,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,56,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,57,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,58,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,59,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,60,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,61,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,62,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,63,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,64,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,65,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,66,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,67,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,68,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,69,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,70,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,71,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,72,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,73,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,74,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,75,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,76,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,77,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,78,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,79,48.0
masked,distilroberta-base,distilroberta-base,,1.0,5,80,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,0,1.0
masked,distilroberta-base,distilroberta-base,,1.0,6,1,7.0
masked,distilroberta-base,distilroberta-base,,1.0,6,2,16.0
masked,distilroberta-base,distilroberta-base,,1.0,6,3,31.0
masked,distilroberta-base,distilroberta-base,,1.0,6,4,40.0
masked,distilroberta-base,distilroberta-base,,1.0,6,5,45.0
masked,distilroberta-base,distilroberta-base,,1.0,6,6,45.0
masked,distilroberta-base,distilroberta-base,,1.0,6,7,45.0
masked,distilroberta-base,distilroberta-base,,1.0,6,8,47.0
masked,distilroberta-base,distilroberta-base,,1.0,6,9,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,10,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,11,47.0
masked,distilroberta-base,distilroberta-base,,1.0,6,12,47.0
masked,distilroberta-base,distilroberta-base,,1.0,6,13,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,14,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,15,47.0
masked,distilroberta-base,distilroberta-base,,1.0,6,16,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,17,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,18,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,19,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,20,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,21,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,22,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,23,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,24,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,25,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,26,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,27,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,28,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,29,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,30,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,31,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,32,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,33,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,34,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,35,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,36,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,37,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,38,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,39,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,40,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,41,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,42,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,43,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,44,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,45,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,46,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,47,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,48,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,49,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,50,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,51,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,52,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,53,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,54,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,55,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,56,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,57,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,58,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,59,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,60,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,61,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,62,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,63,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,64,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,65,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,66,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,67,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,68,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,69,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,70,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,71,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,72,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,73,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,74,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,75,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,76,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,77,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,78,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,79,48.0
masked,distilroberta-base,distilroberta-base,,1.0,6,80,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,0,1.0
masked,distilroberta-base,distilroberta-base,,1.0,7,1,8.0
masked,distilroberta-base,distilroberta-base,,1.0,7,2,22.0
masked,distilroberta-base,distilroberta-base,,1.0,7,3,29.0
masked,distilroberta-base,distilroberta-base,,1.0,7,4,38.0
masked,distilroberta-base,distilroberta-base,,1.0,7,5,34.0
masked,distilroberta-base,distilroberta-base,,1.0,7,6,39.0
masked,distilroberta-base,distilroberta-base,,1.0,7,7,41.0
masked,distilroberta-base,distilroberta-base,,1.0,7,8,43.0
masked,distilroberta-base,distilroberta-base,,1.0,7,9,36.0
masked,distilroberta-base,distilroberta-base,,1.0,7,10,39.0
masked,distilroberta-base,distilroberta-base,,1.0,7,11,39.0
masked,distilroberta-base,distilroberta-base,,1.0,7,12,36.0
masked,distilroberta-base,distilroberta-base,,1.0,7,13,43.0
masked,distilroberta-base,distilroberta-base,,1.0,7,14,45.0
masked,distilroberta-base,distilroberta-base,,1.0,7,15,45.0
masked,distilroberta-base,distilroberta-base,,1.0,7,16,46.0
masked,distilroberta-base,distilroberta-base,,1.0,7,17,45.0
masked,distilroberta-base,distilroberta-base,,1.0,7,18,45.0
masked,distilroberta-base,distilroberta-base,,1.0,7,19,45.0
masked,distilroberta-base,distilroberta-base,,1.0,7,20,46.0
masked,distilroberta-base,distilroberta-base,,1.0,7,21,47.0
masked,distilroberta-base,distilroberta-base,,1.0,7,22,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,23,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,24,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,25,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,26,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,27,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,28,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,29,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,30,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,31,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,32,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,33,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,34,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,35,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,36,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,37,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,38,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,39,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,40,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,41,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,42,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,43,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,44,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,45,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,46,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,47,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,48,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,49,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,50,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,51,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,52,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,53,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,54,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,55,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,56,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,57,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,58,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,59,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,60,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,61,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,62,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,63,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,64,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,65,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,66,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,67,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,68,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,69,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,70,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,71,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,72,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,73,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,74,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,75,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,76,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,77,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,78,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,79,48.0
masked,distilroberta-base,distilroberta-base,,1.0,7,80,48.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,0,1.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,1,6.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,2,16.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,3,27.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,4,34.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,5,33.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,6,35.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,7,35.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,8,38.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,9,40.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,10,38.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,11,39.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,12,43.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,13,41.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,14,42.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,15,42.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,16,40.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,17,44.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,18,43.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,19,41.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,20,40.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,21,41.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,22,39.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,23,38.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,24,38.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,25,36.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,26,38.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,27,34.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,28,32.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,29,33.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,30,26.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,31,10.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,32,19.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,33,11.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,34,14.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,35,12.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,36,11.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,37,6.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,38,3.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,39,5.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,40,5.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,41,6.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,42,4.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,43,1.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,44,11.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,45,8.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,46,8.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,47,5.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,48,10.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,49,2.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,50,6.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,51,4.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,52,9.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,53,8.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,54,11.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,55,6.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,56,15.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,57,5.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,58,10.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,59,8.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,60,20.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,61,16.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,62,21.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,63,25.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,64,29.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,65,22.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,66,23.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,67,15.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,68,23.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,69,12.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,70,23.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,71,8.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,72,11.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,73,6.0
masked,bert-base-uncased,bert-base-uncased,,1.0,0,74,13.0
