model,model_tag,arch,window,temp,pair,generation,hamming
distilroberta-base,distilroberta-base,local,8,0.6,3,27,21.0
distilroberta-base,distilroberta-base,local,8,0.6,3,28,20.0
distilroberta-base,distilroberta-base,local,8,0.6,3,29,20.0
distilroberta-base,distilroberta-base,local,8,0.6,3,30,20.0
distilroberta-base,distilroberta-base,local,8,0.6,3,31,21.0
distilroberta-base,distilroberta-base,local,8,0.6,3,32,21.0
distilroberta-base,distilroberta-base,local,8,0.6,3,33,21.0
distilroberta-base,distilroberta-base,local,8,0.6,3,34,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,35,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,36,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,37,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,38,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,39,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,40,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,41,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,42,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,43,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,44,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,45,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,46,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,47,22.0
distilroberta-base,distilroberta-base,local,8,0.6,3,48,24.0
distilroberta-base,distilroberta-base,local,8,0.6,3,49,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,50,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,51,24.0
distilroberta-base,distilroberta-base,local,8,0.6,3,52,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,53,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,54,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,55,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,56,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,57,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,58,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,59,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,60,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,61,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,62,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,63,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,64,24.0
distilroberta-base,distilroberta-base,local,8,0.6,3,65,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,66,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,67,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,68,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,69,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,70,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,71,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,72,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,73,23.0
distilroberta-base,distilroberta-base,local,8,0.6,3,74,24.0
distilroberta-base,distilroberta-base,local,8,0.6,3,75,24.0
distilroberta-base,distilroberta-base,local,8,0.6,3,76,24.0
distilroberta-base,distilroberta-base,local,8,0.6,3,77,24.0
distilroberta-base,distilroberta-base,local,8,0.6,3,78,24.0
distilroberta-base,distilroberta-base,local,8,0.6,3,79,24.0
distilroberta-base,distilroberta-base,local,8,0.6,3,80,24.0
distilroberta-base,distilroberta-base,local,8,0.6,4,0,1.0
distilroberta-base,distilroberta-base,local,8,0.6,4,1,7.0
distilroberta-base,distilroberta-base,local,8,0.6,4,2,21.0
distilroberta-base,distilroberta-base,local,8,0.6,4,3,33.0
distilroberta-base,distilroberta-base,local,8,0.6,4,4,41.0
distilroberta-base,distilroberta-base,local,8,0.6,4,5,44.0
distilroberta-base,distilroberta-base,local,8,0.6,4,6,45.0
distilroberta-base,distilroberta-base,local,8,0.6,4,7,46.0
distilroberta-base,distilroberta-base,local,8,0.6,4,8,46.0
distilroberta-base,distilroberta-base,local,8,0.6,4,9,47.0
distilroberta-base,distilroberta-base,local,8,0.6,4,10,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,11,46.0
distilroberta-base,distilroberta-base,local,8,0.6,4,12,47.0
distilroberta-base,distilroberta-base,local,8,0.6,4,13,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,14,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,15,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,16,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,17,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,18,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,19,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,20,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,21,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,22,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,23,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,24,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,25,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,26,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,27,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,28,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,29,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,30,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,31,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,32,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,33,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,34,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,35,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,36,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,37,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,38,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,39,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,40,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,41,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,42,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,43,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,44,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,45,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,46,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,47,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,48,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,49,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,50,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,51,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,52,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,53,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,54,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,55,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,56,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,57,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,58,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,59,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,60,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,61,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,62,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,63,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,64,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,65,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,66,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,67,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,68,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,69,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,70,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,71,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,72,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,73,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,74,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,75,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,76,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,77,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,78,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,79,48.0
distilroberta-base,distilroberta-base,local,8,0.6,4,80,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,0,1.0
distilroberta-base,distilroberta-base,local,8,0.6,5,1,5.0
distilroberta-base,distilroberta-base,local,8,0.6,5,2,14.0
distilroberta-base,distilroberta-base,local,8,0.6,5,3,25.0
distilroberta-base,distilroberta-base,local,8,0.6,5,4,37.0
distilroberta-base,distilroberta-base,local,8,0.6,5,5,39.0
distilroberta-base,distilroberta-base,local,8,0.6,5,6,39.0
distilroberta-base,distilroberta-base,local,8,0.6,5,7,38.0
distilroberta-base,distilroberta-base,local,8,0.6,5,8,39.0
distilroberta-base,distilroberta-base,local,8,0.6,5,9,39.0
distilroberta-base,distilroberta-base,local,8,0.6,5,10,40.0
distilroberta-base,distilroberta-base,local,8,0.6,5,11,41.0
distilroberta-base,distilroberta-base,local,8,0.6,5,12,45.0
distilroberta-base,distilroberta-base,local,8,0.6,5,13,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,14,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,15,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,16,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,17,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,18,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,19,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,20,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,21,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,22,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,23,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,24,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,25,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,26,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,27,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,28,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,29,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,30,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,31,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,32,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,33,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,34,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,35,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,36,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,37,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,38,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,39,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,40,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,41,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,42,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,43,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,44,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,45,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,46,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,47,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,48,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,49,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,50,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,51,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,52,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,53,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,54,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,55,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,56,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,57,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,58,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,59,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,60,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,61,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,62,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,63,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,64,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,65,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,66,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,67,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,68,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,69,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,70,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,71,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,72,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,73,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,74,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,75,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,76,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,77,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,78,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,79,48.0
distilroberta-base,distilroberta-base,local,8,0.6,5,80,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,0,1.0
distilroberta-base,distilroberta-base,local,8,0.6,6,1,9.0
distilroberta-base,distilroberta-base,local,8,0.6,6,2,18.0
distilroberta-base,distilroberta-base,local,8,0.6,6,3,28.0
distilroberta-base,distilroberta-base,local,8,0.6,6,4,41.0
distilroberta-base,distilroberta-base,local,8,0.6,6,5,40.0
distilroberta-base,distilroberta-base,local,8,0.6,6,6,43.0
distilroberta-base,distilroberta-base,local,8,0.6,6,7,46.0
distilroberta-base,distilroberta-base,local,8,0.6,6,8,47.0
distilroberta-base,distilroberta-base,local,8,0.6,6,9,47.0
distilroberta-base,distilroberta-base,local,8,0.6,6,10,47.0
distilroberta-base,distilroberta-base,local,8,0.6,6,11,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,12,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,13,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,14,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,15,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,16,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,17,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,18,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,19,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,20,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,21,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,22,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,23,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,24,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,25,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,26,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,27,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,28,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,29,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,30,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,31,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,32,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,33,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,34,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,35,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,36,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,37,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,38,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,39,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,40,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,41,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,42,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,43,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,44,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,45,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,46,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,47,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,48,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,49,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,50,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,51,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,52,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,53,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,54,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,55,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,56,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,57,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,58,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,59,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,60,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,61,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,62,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,63,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,64,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,65,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,66,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,67,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,68,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,69,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,70,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,71,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,72,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,73,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,74,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,75,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,76,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,77,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,78,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,79,48.0
distilroberta-base,distilroberta-base,local,8,0.6,6,80,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,0,1.0
distilroberta-base,distilroberta-base,local,8,0.6,7,1,10.0
distilroberta-base,distilroberta-base,local,8,0.6,7,2,23.0
distilroberta-base,distilroberta-base,local,8,0.6,7,3,28.0
distilroberta-base,distilroberta-base,local,8,0.6,7,4,34.0
distilroberta-base,distilroberta-base,local,8,0.6,7,5,37.0
distilroberta-base,distilroberta-base,local,8,0.6,7,6,44.0
distilroberta-base,distilroberta-base,local,8,0.6,7,7,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,8,45.0
distilroberta-base,distilroberta-base,local,8,0.6,7,9,47.0
distilroberta-base,distilroberta-base,local,8,0.6,7,10,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,11,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,12,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,13,47.0
distilroberta-base,distilroberta-base,local,8,0.6,7,14,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,15,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,16,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,17,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,18,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,19,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,20,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,21,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,22,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,23,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,24,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,25,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,26,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,27,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,28,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,29,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,30,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,31,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,32,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,33,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,34,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,35,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,36,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,37,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,38,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,39,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,40,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,41,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,42,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,43,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,44,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,45,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,46,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,47,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,48,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,49,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,50,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,51,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,52,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,53,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,54,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,55,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,56,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,57,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,58,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,59,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,60,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,61,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,62,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,63,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,64,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,65,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,66,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,67,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,68,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,69,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,70,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,71,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,72,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,73,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,74,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,75,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,76,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,77,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,78,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,79,48.0
distilroberta-base,distilroberta-base,local,8,0.6,7,80,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,0,1.0
distilroberta-base,distilroberta-base,local,8,0.8,0,1,7.0
distilroberta-base,distilroberta-base,local,8,0.8,0,2,18.0
distilroberta-base,distilroberta-base,local,8,0.8,0,3,28.0
distilroberta-base,distilroberta-base,local,8,0.8,0,4,38.0
distilroberta-base,distilroberta-base,local,8,0.8,0,5,39.0
distilroberta-base,distilroberta-base,local,8,0.8,0,6,45.0
distilroberta-base,distilroberta-base,local,8,0.8,0,7,43.0
distilroberta-base,distilroberta-base,local,8,0.8,0,8,46.0
distilroberta-base,distilroberta-base,local,8,0.8,0,9,45.0
distilroberta-base,distilroberta-base,local,8,0.8,0,10,46.0
distilroberta-base,distilroberta-base,local,8,0.8,0,11,47.0
distilroberta-base,distilroberta-base,local,8,0.8,0,12,47.0
distilroberta-base,distilroberta-base,local,8,0.8,0,13,46.0
distilroberta-base,distilroberta-base,local,8,0.8,0,14,47.0
distilroberta-base,distilroberta-base,local,8,0.8,0,15,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,16,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,17,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,18,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,19,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,20,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,21,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,22,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,23,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,24,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,25,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,26,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,27,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,28,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,29,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,30,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,31,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,32,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,33,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,34,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,35,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,36,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,37,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,38,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,39,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,40,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,41,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,42,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,43,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,44,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,45,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,46,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,47,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,48,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,49,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,50,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,51,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,52,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,53,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,54,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,55,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,56,48.0
distilroberta-base,distilroberta-base,local,8,0.8,0,57,48.0
